title	year	discipline_names	url
Book Review :              History and Computing                             Peter                Denley                                          Deian                Hopkin	1990	['Linguistics']	www.jstor.org/stable/10.2307/30204186
Book Review :              Informationslinguistische Texterschlieβung (Sprache und Computer, vol. 4.)                             Schwarz                Christoph                                          Gregor                Thurmair	1991	['Linguistics']	www.jstor.org/stable/10.2307/30200263
Book Review :              Literary Computing and Literary Criticism: Theoretical and Practical Essays on Theme and Rhetoric                             Rosanne G.                Potter	1991	['Linguistics']	www.jstor.org/stable/10.2307/30204429
Book Review :              MaxSPITBOL: The SNOBOL4 Language for the Apple Macintosh Computer                             Eric                Johnson	1990	['Linguistics']	www.jstor.org/stable/10.2307/30200210
Book Review :              Natural Language Processing in Prolog: An Introduction to Computational Linguistics                             Gerald                Gazdar                                          Chris                Mellish	1990	['Linguistics']	www.jstor.org/stable/10.2307/30204155
Book Review :              Text, ConText, and HyperText: Writing with and for the Computer                             Edward                Barrett	1990	['Linguistics']	www.jstor.org/stable/10.2307/30204185
Book Review :              The Humanities Computing Yearbook - 1988                             Ian                Lancashire                                          Willard                McCarty	1990	['Linguistics']	www.jstor.org/stable/10.2307/30200205
Book Review :              Thirty Years of Computer Assisted Language Instruction. Festschrift for John R. Russell                             Ruth H.                Sanders	1996	['Linguistics']	www.jstor.org/stable/10.2307/30200406
Bringing Bacon Home: The Divergent Progress of Computer-Aided Historical Research in Europe and the United States	1996	['Linguistics']	www.jstor.org/stable/10.2307/30204655
Categorisation Techniques in Computer-Assisted Reading and Analysis of Texts (CARAT) in the Humanities	2003	['Linguistics']	www.jstor.org/stable/10.2307/30204883
Church History and the Computer	1990	['Linguistics']	www.jstor.org/stable/10.2307/30204172
Comparing Text Editions with the Aid of the Computer	1994	['Linguistics']	www.jstor.org/stable/10.2307/30204576
Computational Musicology	1993	['Linguistics']	www.jstor.org/stable/10.2307/30200278
Computer Documentation: Writing about Technology	1995	['Linguistics']	www.jstor.org/stable/10.2307/30204650
Computer Enhanced Assessment of Case-Notes in Studies of Psychopathology: The Example of an Autistic Subject	1994	['Linguistics']	www.jstor.org/stable/10.2307/30200325
Computer Literacy for the Rest of Us	1993	['Linguistics']	www.jstor.org/stable/10.2307/30204572
Computer Modeling and Critical Theory	1996	['Linguistics']	www.jstor.org/stable/10.2307/30200376
Computer-Assisted Techniques to Enhance Transformative Learning in First-Year Literature Courses	1996	['Linguistics']	www.jstor.org/stable/10.2307/30200382
Computer-Based Authorship Attribution without Lexical Measures	2001	['Linguistics']	www.jstor.org/stable/10.2307/30204850
Computer-Mediated Texts and Textuality: Theory and Practice	2002	['Linguistics']	www.jstor.org/stable/10.2307/30200528
Computerizing Biblical Literature	1996	['Linguistics']	www.jstor.org/stable/10.2307/30200377
Computerizing Céline	1993	['Linguistics']	www.jstor.org/stable/10.2307/30204563
Computers and Historians: Past, Present, and Future	1996	['Linguistics']	www.jstor.org/stable/10.2307/30204654
Computers and Legal Reasoning: Developments in Germany	1991	['Linguistics']	www.jstor.org/stable/10.2307/30200258
Computers and Resource-Based History Teaching: A UK Perspective	2000	['Linguistics']	www.jstor.org/stable/10.2307/30204823
Computers and Teaching Literature: Introduction	1996	['Linguistics']	www.jstor.org/stable/10.2307/30200375
Computing Historical Consciousness. A Quantitative Inquiry into the Presence of the Past in Newspaper Texts	2001	['Linguistics']	www.jstor.org/stable/10.2307/30204856
Computing in Musicology, 1966-91	1991	['Linguistics']	www.jstor.org/stable/10.2307/30208121
Critical Theory and Textual Computing: Comments and Suggestions	1993	['Linguistics']	www.jstor.org/stable/10.2307/30204564
Current Approaches to Punctuation in Computational Linguistics	1996	['Linguistics']	www.jstor.org/stable/10.2307/30204669
DOC 1988: The Modernization of a Chinese Dialect Dictionary on Computer	1990	['Linguistics']	www.jstor.org/stable/10.2307/30200226
E-Talk: Attitudes and Motivation in Computer-Assisted Classroom Discussion	1994	['Linguistics']	www.jstor.org/stable/10.2307/30204580
Editor's Introduction: Image-Based Humanities Computing	2002	['Linguistics']	www.jstor.org/stable/10.2307/30204693
Editorial: Computers in Humanities Teaching and Research	2000	['Linguistics']	www.jstor.org/stable/10.2307/30204817
Electrifying the Canon: The Impact of Computing on Classical Studies	2000	['Linguistics']	www.jstor.org/stable/10.2307/30204820
Finding the Range: Linguistic Analysis and Its Role in Computer-Assisted Literary Study	1993	['Linguistics']	www.jstor.org/stable/10.2307/30204557
French Grammar Computerized I and II	1990	['Linguistics']	www.jstor.org/stable/10.2307/30200228
GTSIM: A Computer Simulation of Music Perception	1993	['Linguistics']	www.jstor.org/stable/10.2307/30200280
Gore Galore: Literary Theory and Computer Games	2002	['Linguistics']	www.jstor.org/stable/10.2307/30200532
Humanities Computing 25 Years Later	1991	['Linguistics']	www.jstor.org/stable/10.2307/30208117
ICAME: Quo Vadis? Reflections on the Use of Computer Corpora in Linguistics	1994	['Linguistics']	www.jstor.org/stable/10.2307/30204591
Integration of Communicative Hand Movements into Human-Computer-Interaction	1991	['Linguistics']	www.jstor.org/stable/10.2307/30200257
Intelligent Computer-Assisted Language Learning: A Bibliography	1995	['Linguistics']	www.jstor.org/stable/10.2307/30204648
Introducing Computational Techniques in Dialectometry	2003	['Linguistics']	www.jstor.org/stable/10.2307/30204900
"Introduction to Special Topic Issue of Computers and the Humanities: ""Digital Images"""	1999	['Linguistics']	www.jstor.org/stable/10.2307/30200514
Introduction: Common Methodologies in Humanities Computing and Computational Linguistics	1992	['Linguistics']	www.jstor.org/stable/10.2307/30204628
Lexical Choices and Aesthetic Success: A Computer Content Analysis of 154 Shakespeare Sonnets	1990	['Linguistics']	www.jstor.org/stable/10.2307/30204144
"Lexical Distribution in the ""Guomin Xiaoxue Guoyu"": A Computer-Assisted Analysis of Morpholexical Elements"	1990	['Linguistics']	www.jstor.org/stable/10.2307/30204174
Literary Studies: A Computer Assisted Teaching Methodology	1996	['Linguistics']	www.jstor.org/stable/10.2307/30200383
Literary Texts and the State of the Language: The Role of the Computer	1993	['Linguistics']	www.jstor.org/stable/10.2307/30204558
New Tool for an Ancient Art: The Computer and Music	1991	['Linguistics']	www.jstor.org/stable/10.2307/30204425
Nexus and Stage: Computer-Assisted Class Discussion and the First-Year English Course	2001	['Linguistics']	www.jstor.org/stable/10.2307/30204862
On the Benefits of Interrelating Computer Science and the Humanities: The Case of Metaphor	1991	['Linguistics']	www.jstor.org/stable/10.2307/30204423
On the Corpus Size Needed for Compiling a Comprehensive Computational Lexicon by Automatic Lexical Acquisition	2002	['Linguistics']	www.jstor.org/stable/10.2307/30204527
On-Line Disciplines: Computer-Mediated Scholarship in the Humanities and Social Sciences	1992	['Linguistics']	www.jstor.org/stable/10.2307/30204466
PC-Kimmo: A Computational Linguistic Tool for Humanities Applications	1992	['Linguistics']	www.jstor.org/stable/10.2307/30204457
Philosophical Lexicography: The LIE and the Use of the Computer	1990	['Linguistics']	www.jstor.org/stable/10.2307/30204170
Positions for Computing Humanists	1993	['Linguistics']	www.jstor.org/stable/10.2307/30204489
Practical Writing Resource Kit and Computer Writing Resource Kit	1990	['Linguistics']	www.jstor.org/stable/10.2307/30204190
Professor-Created Computer Programs for Student Research	1996	['Linguistics']	www.jstor.org/stable/10.2307/30200384
Progress in Stylistics: Theory, Statistics, Computers	1991	['Linguistics']	www.jstor.org/stable/10.2307/30208122
Radical Changes in Class Discussion Using Networked Computers	1990	['Linguistics']	www.jstor.org/stable/10.2307/30200199
Research and Representation: The M.Phil in History and Computing	2003	['Linguistics']	www.jstor.org/stable/10.2307/30204884
Select Resources for Image-Based Humanities Computing	2002	['Linguistics']	www.jstor.org/stable/10.2307/30204699
Signs, Symbols and Discourses: A New Direction for Computer-Aided Literature Studies	1993	['Linguistics']	www.jstor.org/stable/10.2307/30204554
"Some Approaches to Computer Analysis of Dialogue in Theater: Buero Vallejo's ""En la ardiente oscuridad"""	1991	['Linguistics']	www.jstor.org/stable/10.2307/30200239
Some Perspectives on Teaching Computers and the Humanities	1992	['Linguistics']	www.jstor.org/stable/10.2307/30204611
Speaking with One Voice: Encoding Standards and the Prospects for an Integrated Approach to Computing in History	1995	['Linguistics']	www.jstor.org/stable/10.2307/30200352
"Statistical Analysis of Literature: A Retrospective on ""Computers and the Humanities"", 1966-1990"	1991	['Linguistics']	www.jstor.org/stable/10.2307/30208123
Summary of the Activities of the Istituto di Linguistica Computazionale	1990	['Linguistics']	www.jstor.org/stable/10.2307/30204175
Teaching Languages on the Computer at the University of Turin: CAI and Interactive Videodisc	1990	['Linguistics']	www.jstor.org/stable/10.2307/30204183
Ten Desiderata for Computer-Assisted Language Learning Programs: The Example of ELSE	1996	['Linguistics']	www.jstor.org/stable/10.2307/30204668
The ACH Page: Graduate Education in Humanities Computing	2003	['Linguistics']	www.jstor.org/stable/10.2307/30204899
The ACH Page: The Evolution of Humanities Computing Centers	2002	['Linguistics']	www.jstor.org/stable/10.2307/30204684
The ACH Page: The Job Market for Humanities Computing	2002	['Linguistics']	www.jstor.org/stable/10.2307/30204692
The Computer in Literary Analysis: Using TACT with Students	1994	['Linguistics']	www.jstor.org/stable/10.2307/30200307
The Development of Early Computer-Assisted Writing Instruction (1960-1978): The Double Logic of Media and Tools	2004	['Linguistics']	www.jstor.org/stable/10.2307/30204932
The Interdisciplinary Group for Expression Signs Computing	1990	['Linguistics']	www.jstor.org/stable/10.2307/30204171
The Question concerning Theory: Humanism, Subjectivity, and Computing	2002	['Linguistics']	www.jstor.org/stable/10.2307/30200530
The Role and Design of Computer Studies in a Research-Oriented Translation Program	1991	['Linguistics']	www.jstor.org/stable/10.2307/30204424
